"Dataset","Number of the triple","Time"
"result","542","1.709932804107666"
"result","543","1.7099671363830566"
"result","544","1.709972858428955"
"result","545","1.709981918334961"
"result","546","1.7100138664245605"
"result","547","1.7100193500518799"
"result","548","1.7100286483764648"
"result","549","1.710059642791748"
"result","550","1.7100646495819092"
"result","551","1.710073709487915"
"result","552","1.7101047039031982"
"result","553","1.7101097106933594"
"result","554","1.7101187705993652"
"result","555","1.710153579711914"
"result","556","1.7101590633392334"
"result","557","1.7101690769195557"
"result","558","1.710200309753418"
"result","559","1.7102055549621582"
"result","560","1.7102150917053223"
"result","561","1.7102510929107666"
"result","562","1.7102563381195068"
"result","563","1.71026611328125"
"result","564","1.710299015045166"
"result","565","1.7103044986724854"
"result","566","1.710357666015625"
"result","567","1.710400104522705"
"result","568","1.7104060649871826"
"result","569","1.7104153633117676"
"result","570","1.7104465961456299"
"result","571","1.7104518413543701"
"result","572","1.710460901260376"
"result","573","1.7104957103729248"
"result","574","1.7105004787445068"
"result","575","1.710510492324829"
"result","576","1.710542917251587"
"result","577","1.7105488777160645"
"result","578","1.7105581760406494"
"result","579","1.71058988571167"
"result","580","1.7105944156646729"
"result","581","1.7106034755706787"
"result","582","1.710792064666748"
"result","583","1.7107982635498047"
"result","584","1.7108101844787598"
"result","585","1.7108447551727295"
"result","586","1.7108497619628906"
"result","587","1.7108583450317383"
"result","588","1.7108900547027588"
"result","589","1.7108948230743408"
"result","590","1.7109050750732422"
"result","591","1.7109367847442627"
"result","592","1.710942268371582"
"result","593","1.710951566696167"
"result","594","1.7109816074371338"
"result","595","1.710986614227295"
"result","596","1.7109954357147217"
"result","597","1.7110261917114258"
"result","598","1.711031436920166"
"result","599","1.71104097366333"
"result","600","1.711073398590088"
"result","601","1.71107816696167"
"result","602","1.7110872268676758"
"result","603","1.7111198902130127"
"result","604","1.7111248970031738"
"result","605","1.7111339569091797"
"result","606","1.7111704349517822"
"result","607","1.7111752033233643"
"result","608","1.7111842632293701"
"result","609","1.7112162113189697"
"result","610","1.71122145652771"
"result","611","1.7112314701080322"
"result","612","1.7112782001495361"
"result","613","1.7112841606140137"
"result","614","1.7112939357757568"
"result","615","1.7113285064697266"
"result","616","1.7113335132598877"
"result","617","1.71134352684021"
"result","618","1.711381435394287"
"result","619","1.7113871574401855"
"result","620","1.7113971710205078"
"result","621","1.7114322185516357"
"result","622","1.711437463760376"
"result","623","1.7114486694335938"
"result","624","1.7115061283111572"
"result","625","1.7115120887756348"
"result","626","1.7115583419799805"
"result","627","1.7116014957427979"
"result","628","1.7116072177886963"
"result","629","1.7116165161132812"
"result","630","1.7116522789001465"
"result","631","1.711658239364624"
"result","632","1.7116680145263672"
"result","633","1.711700677871704"
"result","634","1.7117056846618652"
"result","635","1.7117154598236084"
"result","636","1.71174955368042"
"result","637","1.711754560470581"
"result","638","1.7117645740509033"
"result","639","1.7117979526519775"
"result","640","1.7118031978607178"
"result","641","1.7118120193481445"
"result","642","1.7118446826934814"
"result","643","1.7118499279022217"
"result","644","1.7118589878082275"
"result","645","1.7118942737579346"
"result","646","1.7118992805480957"
"result","647","1.7119085788726807"
"result","648","1.7119407653808594"
"result","649","1.7119460105895996"
"result","650","1.7119553089141846"
"result","651","1.7119886875152588"
"result","652","1.7119946479797363"
"result","653","1.7120041847229004"
"result","654","1.712036371231079"
"result","655","1.7120416164398193"
"result","656","1.712050437927246"
"result","657","1.7120857238769531"
"result","658","1.7120912075042725"
"result","659","1.7121002674102783"
"result","660","1.7121317386627197"
"result","661","1.7121367454528809"
"result","662","1.712146520614624"
"result","663","1.71217942237854"
"result","664","1.7121846675872803"
"result","665","1.7121942043304443"
"result","666","1.712226152420044"
"result","667","1.712231159210205"
"result","668","1.7122399806976318"
"result","669","1.7122704982757568"
"result","670","1.7122750282287598"
"result","671","1.7122840881347656"
"result","672","1.7123148441314697"
"result","673","1.71232008934021"
"result","674","1.712376356124878"
"result","675","1.7124121189117432"
"result","676","1.7124168872833252"
"result","677","1.712425708770752"
"result","678","1.712456226348877"
"result","679","1.7124614715576172"
"result","680","1.712470293045044"
"result","681","1.7125005722045898"
"result","682","1.7125053405761719"
"result","683","1.712515115737915"
"result","684","1.7125458717346191"
"result","685","1.7125511169433594"
"result","686","1.7125747203826904"
"result","687","1.7126104831695557"
"result","688","1.7126152515411377"
"result","689","1.7126240730285645"
"result","690","1.712655782699585"
"result","691","1.7126612663269043"
"result","692","1.7126703262329102"
"result","693","1.712702989578247"
"result","694","1.7127079963684082"
"result","695","1.7127175331115723"
"result","696","1.7127485275268555"
"result","697","1.7127535343170166"
"result","698","1.7127623558044434"
"result","699","1.7127926349639893"
"result","700","1.7127976417541504"
"result","701","1.7128064632415771"
"result","702","1.7128369808197021"
"result","703","1.7128419876098633"
"result","704","1.7128515243530273"
"result","705","1.7128815650939941"
"result","706","1.7128865718841553"
"result","707","1.712895393371582"
"result","708","1.7129266262054443"
"result","709","1.7129313945770264"
"result","710","1.7129402160644531"
"result","711","1.7129724025726318"
"result","712","1.712977647781372"
"result","713","1.7129864692687988"
"result","714","1.7130200862884521"
"result","715","1.7130250930786133"
"result","716","1.71303391456604"
"result","717","1.7130651473999023"
"result","718","1.7130701541900635"
"result","719","1.7130792140960693"
"result","720","1.713111162185669"
"result","721","1.7131164073944092"
"result","722","1.713125467300415"
"result","723","1.71315598487854"
"result","724","1.713160753250122"
"result","725","1.713169813156128"
"result","726","1.7132024765014648"
"result","727","1.713207483291626"
"result","728","1.7132160663604736"
"result","729","1.7132480144500732"
"result","730","1.7132532596588135"
"result","731","1.7132620811462402"
"result","732","1.7133195400238037"
"result","733","1.7133252620697021"
"result","734","1.713334560394287"
"result","735","1.713366985321045"
"result","736","1.713371992111206"
"result","737","1.7133805751800537"
"result","738","1.713411808013916"
"result","739","1.7134168148040771"
"result","740","1.713425874710083"
"result","741","1.713456630706787"
"result","742","1.7134613990783691"
"result","743","1.7134699821472168"
"result","744","1.713500738143921"
"result","745","1.713505744934082"
"result","746","1.7135305404663086"
"result","747","1.7135672569274902"
"result","748","1.7135725021362305"
"result","749","1.7135813236236572"
"result","750","1.7136116027832031"
"result","751","1.7136163711547852"
"result","752","1.713625192642212"
"result","753","1.7136552333831787"
"result","754","1.7136600017547607"
"result","755","1.7136693000793457"
"result","756","1.713700771331787"
"result","757","1.7137057781219482"
"result","758","1.713714361190796"
"result","759","1.7137455940246582"
"result","760","1.7137503623962402"
"result","761","1.713759183883667"
"result","762","1.713791847229004"
"result","763","1.7137973308563232"
"result","764","1.7138066291809082"
"result","765","1.7138469219207764"
"result","766","1.7138550281524658"
"result","767","1.7138652801513672"
"result","768","1.713897705078125"
"result","769","1.7139027118682861"
"result","770","1.7139112949371338"
"result","771","1.7139418125152588"
"result","772","1.71394681930542"
"result","773","1.7139599323272705"
"result","774","1.7139921188354492"
"result","775","1.7139971256256104"
"result","776","1.714005708694458"
"result","777","1.7140357494354248"
"result","778","1.7140405178070068"
"result","779","1.7140491008758545"
"result","780","1.714078426361084"
"result","781","1.7140836715698242"
"result","782","1.71409273147583"
"result","783","1.714123249053955"
"result","784","1.714128017425537"
"result","785","1.7141368389129639"
"result","786","1.7141671180725098"
"result","787","1.7141718864440918"
"result","788","1.7141804695129395"
"result","789","1.7142126560211182"
"result","790","1.7142174243927002"
"result","791","1.714226245880127"
"result","792","1.7142579555511475"
"result","793","1.7142632007598877"
"result","794","1.7142724990844727"
"result","795","1.7143032550811768"
"result","796","1.7143080234527588"
"result","797","1.7143166065216064"
"result","798","1.7143473625183105"
"result","799","1.7143521308898926"
"result","800","1.7143607139587402"
"result","801","1.714392900466919"
"result","802","1.714397668838501"
"result","803","1.7144064903259277"
"result","804","1.7144379615783691"
"result","805","1.7144436836242676"
"result","806","1.7144551277160645"
"result","807","1.7145099639892578"
"result","808","1.7145171165466309"
"result","809","1.7145285606384277"
"result","810","1.7145662307739258"
"result","811","1.7145717144012451"
"result","812","1.7145817279815674"
"result","813","1.7146174907684326"
"result","814","1.7146227359771729"
"result","815","1.7146327495574951"
"result","816","1.714667797088623"
"result","817","1.7146732807159424"
"result","818","1.7146830558776855"
"result","819","1.7147185802459717"
"result","820","1.714724063873291"
"result","821","1.7147338390350342"
"result","822","1.714768648147583"
"result","823","1.7147741317749023"
"result","824","1.7147846221923828"
"result","825","1.7148191928863525"
"result","826","1.7148244380950928"
"result","827","1.7148337364196777"
"result","828","1.7148668766021729"
"result","829","1.714871883392334"
"result","830","1.7148809432983398"
"result","831","1.7149126529693604"
"result","832","1.7149174213409424"
"result","833","1.7149267196655273"
"result","834","1.7149579524993896"
"result","835","1.7149627208709717"
"result","836","1.7149715423583984"
"result","837","1.7150025367736816"
"result","838","1.7150075435638428"
"result","839","1.7150161266326904"
"result","840","1.7150464057922363"
"result","841","1.7150511741638184"
"result","842","1.7150599956512451"
"result","843","1.7150905132293701"
"result","844","1.7150955200195312"
"result","845","1.7151048183441162"
"result","846","1.715135097503662"
"result","847","1.7151398658752441"
"result","848","1.715149164199829"
"result","849","1.7151801586151123"
"result","850","1.7151851654052734"
"result","851","1.7151939868927002"
"result","852","1.7152252197265625"
"result","853","1.7152304649353027"
"result","854","1.7152397632598877"
"result","855","1.715270757675171"
"result","856","1.715275764465332"
"result","857","1.7152845859527588"
"result","858","1.7153172492980957"
"result","859","1.7153222560882568"
"result","860","1.7153308391571045"
"result","861","1.7153611183166504"
"result","862","1.7153658866882324"
"result","863","1.71537446975708"
"result","864","1.7154057025909424"
"result","865","1.7154104709625244"
"result","866","1.7154200077056885"
"result","867","1.7154505252838135"
"result","868","1.7154552936553955"
"result","869","1.7154853343963623"
"result","870","1.7155232429504395"
"result","871","1.7155284881591797"
"result","872","1.7155373096466064"
"result","873","1.715569257736206"
"result","874","1.7155745029449463"
"result","875","1.715583324432373"
"result","876","1.7156147956848145"
"result","877","1.7156200408935547"
"result","878","1.7156291007995605"
"result","879","1.7156620025634766"
"result","880","1.7156670093536377"
"result","881","1.7156758308410645"
"result","882","1.7157063484191895"
"result","883","1.7157111167907715"
"result","884","1.7157196998596191"
"result","885","1.715749979019165"
"result","886","1.7157549858093262"
"result","887","1.715763807296753"
"result","888","1.7157936096191406"
"result","889","1.7157983779907227"
"result","890","1.7158067226409912"
"result","891","1.7158362865447998"
"result","892","1.7158410549163818"
"result","893","1.7158493995666504"
"result","894","1.7158794403076172"
"result","895","1.7158846855163574"
"result","896","1.7158935070037842"
"result","897","1.715959072113037"
"result","898","1.7159647941589355"
"result","899","1.7159740924835205"
"result","900","1.716005802154541"
"result","901","1.7160110473632812"
"result","902","1.7160205841064453"
"result","903","1.7160520553588867"
"result","904","1.7160570621490479"
"result","905","1.7160658836364746"
"result","906","1.7160964012145996"
"result","907","1.7161014080047607"
"result","908","1.7161099910736084"
"result","909","1.7161400318145752"
"result","910","1.7161450386047363"
"result","911","1.716153860092163"
"result","912","1.7161855697631836"
"result","913","1.7161903381347656"
"result","914","1.7161998748779297"
"result","915","1.7162301540374756"
"result","916","1.7162351608276367"
"result","917","1.7162439823150635"
"result","918","1.7162740230560303"
"result","919","1.7162787914276123"
"result","920","1.71628737449646"
"result","921","1.7163188457489014"
"result","922","1.7163236141204834"
"result","923","1.7163333892822266"
"result","924","1.7163653373718262"
"result","925","1.7163701057434082"
"result","926","1.716378927230835"
"result","927","1.7164092063903809"
"result","928","1.716414213180542"
"result","929","1.7164230346679688"
"result","930","1.7164766788482666"
"result","931","1.716482162475586"
"result","932","1.7165074348449707"
"result","933","1.7165439128875732"
"result","934","1.7165489196777344"
"result","935","1.7165577411651611"
"result","936","1.7165892124176025"
"result","937","1.7165942192077637"
"result","938","1.7166030406951904"
"result","939","1.7166352272033691"
"result","940","1.7166399955749512"
"result","941","1.716648817062378"
"result","942","1.716679334640503"
"result","943","1.716684103012085"
"result","944","1.7166931629180908"
"result","945","1.7167236804962158"
"result","946","1.716728687286377"
"result","947","1.7167372703552246"
