"Dataset","Number of the triple","Time"
"result","107","1.7921886444091797"
"result","108","1.792222499847412"
"result","109","1.7922589778900146"
"result","110","1.792292594909668"
"result","111","1.7924072742462158"
"result","112","1.7924699783325195"
"result","113","1.7925035953521729"
"result","114","1.7925629615783691"
"result","115","1.7925899028778076"
"result","116","1.7926177978515625"
"result","117","1.792649745941162"
"result","118","1.7926905155181885"
"result","119","1.792722463607788"
"result","120","1.792898178100586"
"result","121","1.792928695678711"
"result","122","1.7929584980010986"
"result","123","1.79298996925354"
"result","124","1.7930147647857666"
"result","125","1.7930455207824707"
"result","126","1.7930762767791748"
"result","127","1.7931108474731445"
"result","128","1.7931408882141113"
"result","129","1.793222427368164"
"result","130","1.7932629585266113"
"result","131","1.7932963371276855"
"result","132","1.7933270931243896"
"result","133","1.7933521270751953"
"result","134","1.7933776378631592"
"result","135","1.7934021949768066"
"result","136","1.7934315204620361"
"result","137","1.7934622764587402"
"result","138","1.7934930324554443"
"result","139","1.7935233116149902"
"result","140","1.7935535907745361"
"result","141","1.793583631515503"
"result","142","1.7936134338378906"
"result","143","1.7936429977416992"
"result","144","1.7936909198760986"
"result","145","1.7937161922454834"
"result","146","1.793745994567871"
"result","147","1.7937755584716797"
"result","148","1.79380464553833"
"result","149","1.793835163116455"
"result","150","1.7938642501831055"
"result","151","1.7938945293426514"
"result","152","1.7939181327819824"
"result","153","1.7939467430114746"
"result","154","1.7939748764038086"
"result","155","1.7940056324005127"
"result","156","1.7940313816070557"
"result","157","1.7940561771392822"
"result","158","1.79408597946167"
"result","159","1.7941398620605469"
"result","160","1.7941703796386719"
"result","161","1.7941935062408447"
"result","162","1.794222354888916"
"result","163","1.7942512035369873"
"result","164","1.7942805290222168"
"result","165","1.7943103313446045"
"result","166","1.7943341732025146"
"result","167","1.794363021850586"
"result","168","1.79439115524292"
"result","169","1.794419527053833"
"result","170","1.7944481372833252"
"result","171","1.7945005893707275"
"result","172","1.7945291996002197"
"result","173","1.7945799827575684"
"result","174","1.7946062088012695"
"result","175","1.794635534286499"
"result","176","1.7946650981903076"
"result","177","1.7947115898132324"
"result","178","1.7947475910186768"
"result","179","1.7947773933410645"
"result","180","1.7948064804077148"
"result","181","1.7948353290557861"
"result","182","1.7948644161224365"
"result","183","1.7948951721191406"
"result","184","1.7949187755584717"
"result","185","1.7949481010437012"
"result","186","1.7949767112731934"
"result","187","1.7950079441070557"
"result","188","1.795032262802124"
"result","189","1.7950787544250488"
"result","190","1.7951054573059082"
"result","191","1.7951312065124512"
"result","192","1.7951552867889404"
"result","193","1.7951850891113281"
"result","194","1.7952759265899658"
"result","195","1.7953226566314697"
"result","196","1.795393466949463"
"result","197","1.795424222946167"
"result","198","1.7954542636871338"
"result","199","1.7954895496368408"
"result","200","1.7955260276794434"
"result","201","1.7955553531646729"
"result","202","1.7957251071929932"
"result","203","1.7957565784454346"
"result","204","1.7957868576049805"
"result","205","1.795872449874878"
"result","206","1.7958998680114746"
"result","207","1.7959308624267578"
"result","208","1.7959601879119873"
"result","209","1.7959895133972168"
"result","210","1.7960193157196045"
"result","211","1.796048879623413"
"result","212","1.7960782051086426"
"result","213","1.7961130142211914"
"result","214","1.7961504459381104"
"result","215","1.7961804866790771"
"result","216","1.7962110042572021"
"result","217","1.7962398529052734"
"result","218","1.7962751388549805"
"result","219","1.7963054180145264"
"result","220","1.7963356971740723"
"result","221","1.7963662147521973"
"result","222","1.796396017074585"
"result","223","1.7964255809783936"
"result","224","1.796454906463623"
"result","225","1.7964839935302734"
"result","226","1.796600341796875"
"result","227","1.7966275215148926"
"result","228","1.7967071533203125"
"result","229","1.7967867851257324"
"result","230","1.7968108654022217"
"result","231","1.7968411445617676"
"result","232","1.7968838214874268"
"result","233","1.7969112396240234"
"result","234","1.7969882488250732"
"result","235","1.7970678806304932"
"result","236","1.7970924377441406"
"result","237","1.7971217632293701"
"result","238","1.797152042388916"
"result","239","1.7971758842468262"
"result","240","1.7972042560577393"
"result","241","1.7972345352172852"
"result","242","1.7972593307495117"
"result","243","1.7972848415374756"
"result","244","1.797309160232544"
"result","245","1.797382116317749"
"result","246","1.7974071502685547"
"result","247","1.7974369525909424"
"result","248","1.7974669933319092"
"result","249","1.7974910736083984"
"result","250","1.7975213527679443"
"result","251","1.7975516319274902"
"result","252","1.7975809574127197"
"result","253","1.7976105213165283"
"result","254","1.7976338863372803"
"result","255","1.7976620197296143"
"result","256","1.7976915836334229"
"result","257","1.7977149486541748"
"result","258","1.797743797302246"
"result","259","1.797800064086914"
"result","260","1.79783034324646"
"result","261","1.797860860824585"
"result","262","1.7985165119171143"
"result","263","1.7985467910766602"
"result","264","1.798555850982666"
"result","265","1.7986118793487549"
"result","266","1.7986340522766113"
"result","267","1.7986435890197754"
"result","268","1.798706293106079"
"result","269","1.7987291812896729"
"result","270","1.7987356185913086"
"result","271","1.7987732887268066"
"result","272","1.7987861633300781"
"result","273","1.7987918853759766"
"result","274","1.798828125"
"result","275","1.7988409996032715"
"result","276","1.798846960067749"
"result","277","1.7988810539245605"
"result","278","1.7988932132720947"
"result","279","1.798898458480835"
"result","280","1.79893159866333"
"result","281","1.7989437580108643"
"result","282","1.7989490032196045"
"result","283","1.7989811897277832"
"result","284","1.7989938259124756"
"result","285","1.798999547958374"
"result","286","1.799051284790039"
"result","287","1.7990684509277344"
"result","288","1.7990739345550537"
"result","289","1.7991092205047607"
"result","290","1.7991218566894531"
"result","291","1.7991271018981934"
"result","292","1.7991688251495361"
"result","293","1.7991807460784912"
"result","294","1.7991933822631836"
"result","295","1.799198865890503"
"result","296","1.7992339134216309"
"result","297","1.7992463111877441"
"result","298","1.7992517948150635"
"result","299","1.7992844581604004"
"result","300","1.7992968559265137"
"result","301","1.7993018627166748"
"result","302","1.7993335723876953"
"result","303","1.7993450164794922"
"result","304","1.7993502616882324"
"result","305","1.7993824481964111"
"result","306","1.799396276473999"
"result","307","1.7994022369384766"
"result","308","1.7994349002838135"
"result","309","1.7994470596313477"
"result","310","1.7994520664215088"
"result","311","1.7994849681854248"
"result","312","1.7994980812072754"
"result","313","1.7995033264160156"
"result","314","1.7995352745056152"
"result","315","1.7995481491088867"
"result","316","1.799553394317627"
"result","317","1.7995855808258057"
"result","318","1.7995984554290771"
"result","319","1.7996037006378174"
"result","320","1.7996361255645752"
"result","321","1.7997026443481445"
"result","322","1.7997114658355713"
"result","323","1.7997512817382812"
"result","324","1.7997636795043945"
"result","325","1.7997689247131348"
"result","326","1.7998292446136475"
"result","327","1.7998440265655518"
"result","328","1.799849510192871"
"result","329","1.7998874187469482"
"result","330","1.7999005317687988"
"result","331","1.799905776977539"
"result","332","1.799938440322876"
"result","333","1.7999556064605713"
"result","334","1.7999610900878906"
"result","335","1.7999930381774902"
"result","336","1.8000047206878662"
"result","337","1.8000099658966064"
"result","338","1.8000421524047852"
"result","339","1.8000545501708984"
"result","340","1.8000595569610596"
"result","341","1.8000941276550293"
"result","342","1.8001065254211426"
"result","343","1.8001229763031006"
"result","344","1.8001563549041748"
"result","345","1.800168752670288"
"result","346","1.8001739978790283"
"result","347","1.8002066612243652"
"result","348","1.8002233505249023"
"result","349","1.8002285957336426"
"result","350","1.8002612590789795"
"result","351","1.8002727031707764"
"result","352","1.8002779483795166"
"result","353","1.8003103733062744"
"result","354","1.8003220558166504"
"result","355","1.8003270626068115"
"result","356","1.8003594875335693"
"result","357","1.8003716468811035"
"result","358","1.8003766536712646"
"result","359","1.8004088401794434"
"result","360","1.8004202842712402"
"result","361","1.8004252910614014"
"result","362","1.8004567623138428"
"result","363","1.8004684448242188"
"result","364","1.8004734516143799"
"result","365","1.8005061149597168"
"result","366","1.8005175590515137"
"result","367","1.8005225658416748"
"result","368","1.80055570602417"
"result","369","1.800567626953125"
"result","370","1.8005731105804443"
"result","371","1.8006057739257812"
"result","372","1.8006174564361572"
"result","373","1.8006224632263184"
"result","374","1.8006541728973389"
"result","375","1.8006670475006104"
"result","376","1.8006718158721924"
"result","377","1.8007047176361084"
"result","378","1.8007166385650635"
"result","379","1.8007216453552246"
"result","380","1.8007535934448242"
"result","381","1.8007652759552002"
"result","382","1.8007705211639404"
"result","383","1.8008058071136475"
"result","384","1.800853967666626"
"result","385","1.8008625507354736"
"result","386","1.800900936126709"
"result","387","1.8009133338928223"
"result","388","1.8009190559387207"
"result","389","1.8009519577026367"
"result","390","1.8009648323059082"
"result","391","1.8009703159332275"
"result","392","1.801004409790039"
"result","393","1.8010179996490479"
"result","394","1.801023244857788"
"result","395","1.801055669784546"
"result","396","1.80106782913208"
"result","397","1.8010730743408203"
"result","398","1.8011054992675781"
"result","399","1.801117181777954"
"result","400","1.8011229038238525"
"result","401","1.8011555671691895"
"result","402","1.8011674880981445"
"result","403","1.8011727333068848"
"result","404","1.8012051582336426"
"result","405","1.8012173175811768"
"result","406","1.801222562789917"
"result","407","1.8012547492980957"
"result","408","1.801267147064209"
"result","409","1.8012721538543701"
"result","410","1.8013050556182861"
"result","411","1.8013181686401367"
"result","412","1.801323413848877"
"result","413","1.8013556003570557"
"result","414","1.8013675212860107"
"result","415","1.8013725280761719"
"result","416","1.801403284072876"
"result","417","1.8014137744903564"
"result","418","1.8014259338378906"
"result","419","1.8014311790466309"
"result","420","1.8014636039733887"
"result","421","1.8014755249023438"
"result","422","1.8014805316925049"
"result","423","1.801513433456421"
"result","424","1.8015258312225342"
"result","425","1.8015310764312744"
"result","426","1.801563024520874"
"result","427","1.8015751838684082"
"result","428","1.8015830516815186"
"result","429","1.8016152381896973"
"result","430","1.8016271591186523"
"result","431","1.8016326427459717"
"result","432","1.8016648292541504"
"result","433","1.8016774654388428"
"result","434","1.8016884326934814"
"result","435","1.8017218112945557"
"result","436","1.8017337322235107"
"result","437","1.8017387390136719"
"result","438","1.8017704486846924"
"result","439","1.8017818927764893"
"result","440","1.8017868995666504"
"result","441","1.8018181324005127"
"result","442","1.8018295764923096"
"result","443","1.8018348217010498"
"result","444","1.8018665313720703"
"result","445","1.8018779754638672"
"result","446","1.8019185066223145"
"result","447","1.8019587993621826"
"result","448","1.8019709587097168"
"result","449","1.8021578788757324"
"result","450","1.802227258682251"
"result","451","1.8022534847259521"
"result","452","1.802260160446167"
"result","453","1.8023123741149902"
"result","454","1.8023338317871094"
"result","455","1.8023405075073242"
"result","456","1.8023803234100342"
"result","457","1.8023931980133057"
"result","458","1.802398681640625"
"result","459","1.8024396896362305"
"result","460","1.8024530410766602"
"result","461","1.8024590015411377"
"result","462","1.802495002746582"
"result","463","1.8025081157684326"
"result","464","1.802513599395752"
"result","465","1.8025481700897217"
"result","466","1.8025610446929932"
"result","467","1.8025665283203125"
"result","468","1.8026094436645508"
"result","469","1.802623987197876"
"result","470","1.8026294708251953"
"result","471","1.8026635646820068"
"result","472","1.8026769161224365"
"result","473","1.8026823997497559"
"result","474","1.802715539932251"
"result","475","1.8027279376983643"
"result","476","1.8027331829071045"
"result","477","1.8027665615081787"
"result","478","1.802778959274292"
"result","479","1.8027846813201904"
"result","480","1.8028180599212646"
"result","481","1.8028309345245361"
"result","482","1.8028366565704346"
"result","483","1.8028697967529297"
"result","484","1.8028817176818848"
"result","485","1.8028874397277832"
"result","486","1.8029193878173828"
"result","487","1.802931547164917"
"result","488","1.8029367923736572"
"result","489","1.802969217300415"
"result","490","1.8029816150665283"
"result","491","1.8029870986938477"
"result","492","1.8030197620391846"
"result","493","1.8030319213867188"
"result","494","1.803037405014038"
